num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S033180;24/03/2025;13:25:00;CALL. ARROYO DE LAS PILILLAS, 28;28;14;MORATALAZ;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;444834;4473314;N;
2025S033195;24/03/2025;13:25:00;CALL. SANTIAGO DE COMPOSTELA, 22;22;8;FUENCARRAL-EL PARDO;Colisión lateral;;Turismo;Conductor;De 30 a 34 años;Hombre;;;440705;4481724;N;
2025S033195;24/03/2025;13:25:00;CALL. SANTIAGO DE COMPOSTELA, 22;22;8;FUENCARRAL-EL PARDO;Colisión lateral;;Turismo;Conductor;Más de 74 años;Mujer;;;440705;4481724;N;
2025S033196;24/03/2025;13:50:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. PONZANO;32;7;CHAMBERÍ;Colisión frontal;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440749;4477547;N;
2025S033196;24/03/2025;13:50:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. PONZANO;32;7;CHAMBERÍ;Colisión frontal;Despejado;Motocicleta > 125cc;Pasajero;De 45 a 49 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440749;4477547;N;
2025S033196;24/03/2025;13:50:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. PONZANO;32;7;CHAMBERÍ;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440749;4477547;N;
2025S033198;24/03/2025;13:50:00;GTA. MARQUES DE VADILLO, 8;8;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439238;4472153;N;
2025S033198;24/03/2025;13:50:00;GTA. MARQUES DE VADILLO, 8;8;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439238;4472153;N;
2025S033198;24/03/2025;13:50:00;GTA. MARQUES DE VADILLO, 8;8;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439238;4472153;N;
2025S033198;24/03/2025;13:50:00;GTA. MARQUES DE VADILLO, 8;8;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439238;4472153;N;
2025S033198;24/03/2025;13:50:00;GTA. MARQUES DE VADILLO, 8;8;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439238;4472153;N;
2025S033220;24/03/2025;15:45:00;CALL. TOLEDO, 155;155;2;ARGANZUELA;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;3;Ingreso superior a 24 horas;439507;4472805;N;
2025S033220;24/03/2025;15:45:00;CALL. TOLEDO, 155;155;2;ARGANZUELA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;439507;4472805;N;
2025S033225;24/03/2025;14:34:00;AVDA. NICETO ALCALA ZAMORA, 4;4;16;HORTALEZA;Colisión lateral;;Autobús;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;445213;4481848;N;
2025S033225;24/03/2025;14:34:00;AVDA. NICETO ALCALA ZAMORA, 4;4;16;HORTALEZA;Colisión lateral;;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;445213;4481848;N;
2025S033227;24/03/2025;14:55:00;CALL. VELAZQUEZ / CALL. HERMOSILLA;44;4;SALAMANCA;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;441983;4475313;N;
2025S033227;24/03/2025;14:55:00;CALL. VELAZQUEZ / CALL. HERMOSILLA;44;4;SALAMANCA;Colisión fronto-lateral;Despejado;Ciclomotor;Pasajero;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441983;4475313;N;
2025S033227;24/03/2025;14:55:00;CALL. VELAZQUEZ / CALL. HERMOSILLA;44;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441983;4475313;N;
2025S033229;24/03/2025;16:05:00;AUTOV. M-30, 07NC10 M-30 C-1 PK 7.100;07NC10;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Conductor;De 21 a 24 años;Mujer;;;444030;4475070;N;
2025S033229;24/03/2025;16:05:00;AUTOV. M-30, 07NC10 M-30 C-1 PK 7.100;07NC10;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;;;444030;4475070;N;
2025S033231;24/03/2025;15:59:00;CALL. RAFAEL FINAT, 30;30;10;LATINA;Atropello a persona;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;434911;4470475;N;
2025S033231;24/03/2025;15:59:00;CALL. RAFAEL FINAT, 30;30;10;LATINA;Atropello a persona;Despejado;Turismo;Peatón;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434911;4470475;N;
2025S033236;24/03/2025;15:45:00;AUTOV. M-30, 00NC90;00NC90;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442831;4480828;N;
2025S033236;24/03/2025;15:45:00;AUTOV. M-30, 00NC90;00NC90;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;442831;4480828;N;
2025S033241;24/03/2025;16:20:00;AUTOV. M-30, 05NC80;05NC80;4;SALAMANCA;Alcance;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;444005;4476183;N;
2025S033241;24/03/2025;16:20:00;AUTOV. M-30, 05NC80;05NC80;4;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;444005;4476183;N;
2025S033258;24/03/2025;16:45:00;CALL. AUGUSTOBRIGA / CALL. GRAZIA DELEDDA;1;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;;;441931;4467656;N;
2025S033258;24/03/2025;16:45:00;CALL. AUGUSTOBRIGA / CALL. GRAZIA DELEDDA;1;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;;;441931;4467656;N;
2025S033261;24/03/2025;15:40:00;CALL. ESCANDON, 10;10;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;;;439668;4466328;N;
2025S033261;24/03/2025;15:40:00;CALL. ESCANDON, 10;10;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439668;4466328;N;
2025S033261;24/03/2025;15:40:00;CALL. ESCANDON, 10;10;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439668;4466328;N;
2025S033261;24/03/2025;15:40:00;CALL. ESCANDON, 10;10;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439668;4466328;N;
2025S033262;24/03/2025;16:45:00;CALL. FERRER DEL RIO, 22;22;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;;;443030;4476229;N;
2025S033262;24/03/2025;16:45:00;CALL. FERRER DEL RIO, 22;22;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443030;4476229;N;
2025S033270;24/03/2025;16:00:00;CALL. VELAZQUEZ / CALL. DIEGO DE LEON;97;4;SALAMANCA;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;442040;4476250;N;
2025S033270;24/03/2025;16:00:00;CALL. VELAZQUEZ / CALL. DIEGO DE LEON;97;4;SALAMANCA;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Pasajero;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;442040;4476250;N;
2025S033270;24/03/2025;16:00:00;CALL. VELAZQUEZ / CALL. DIEGO DE LEON;97;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;442040;4476250;N;
2025S033274;24/03/2025;14:20:00;CALL. CRISTOBAL BORDIU, 18;18;7;CHAMBERÍ;Colisión múltiple;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440394;4477191;N;
2025S033274;24/03/2025;14:20:00;CALL. CRISTOBAL BORDIU, 18;18;7;CHAMBERÍ;Colisión múltiple;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440394;4477191;N;
2025S033274;24/03/2025;14:20:00;CALL. CRISTOBAL BORDIU, 18;18;7;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;440394;4477191;N;
2025S033274;24/03/2025;14:20:00;CALL. CRISTOBAL BORDIU, 18;18;7;CHAMBERÍ;Colisión múltiple;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;440394;4477191;N;
2025S033288;24/03/2025;17:55:00;AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO;81A;3;RETIRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;;;442731;4472522;N;
2025S033288;24/03/2025;17:55:00;AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO;81A;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;442731;4472522;N;
2025S033298;24/03/2025;17:25:00;CALL. FRANCISCO MEDRANO / CALL. BRAVO MURILLO;2;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;;;440664;4478934;N;
2025S033318;24/03/2025;15:30:00;CALL. SAGASTA, 16;16;1;CENTRO;Otro;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;440705;4475524;N;
2025S033318;24/03/2025;15:30:00;CALL. SAGASTA, 16;16;1;CENTRO;Otro;Despejado;Autobús;Pasajero;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;440705;4475524;N;
2025S033324;24/03/2025;18:15:00;PASEO. CASTELLANA / AVDA. MONFORTE DE LEMOS;257;8;FUENCARRAL-EL PARDO;Solo salida de la vía;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441717;4480713;S;
2025S033325;24/03/2025;19:20:00;AUTOV. M-30, 02NL90;02NL90;5;CHAMARTÍN;Caída;;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;;;443584;4479033;N;
2025S033325;24/03/2025;19:20:00;AUTOV. M-30, 02NL90;02NL90;5;CHAMARTÍN;Caída;;Turismo;Conductor;De 40 a 44 años;Hombre;;;443584;4479033;N;
2025S033363;24/03/2025;19:35:00;CALL. PINAR, 8;8;4;SALAMANCA;Colisión lateral;Lluvia débil;Todo terreno;Conductor;Desconocido;Desconocido;;;441633;4476545;N;
2025S033363;24/03/2025;19:35:00;CALL. PINAR, 8;8;4;SALAMANCA;Colisión lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;;;441633;4476545;N;
2025S033364;24/03/2025;16:40:00;CALL. EMBAJADORES, 1;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;;;440025;4473573;N;
2025S033364;24/03/2025;16:40:00;CALL. EMBAJADORES, 1;1;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;;;440025;4473573;N;
2025S033365;24/03/2025;19:07:00;CALL. INFANTA CATALINA MICAELA / AVDA. INGENIERO EMILIO HERRERA;3B;16;HORTALEZA;Alcance;;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;444154;4481976;N;
2025S033365;24/03/2025;19:07:00;CALL. INFANTA CATALINA MICAELA / AVDA. INGENIERO EMILIO HERRERA;3B;16;HORTALEZA;Alcance;;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;444154;4481976;N;
2025S033369;24/03/2025;14:40:00;CALL. ALCALA / CALL. SAN MARIANO;572;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;447911;4477376;N;
2025S033369;24/03/2025;14:40:00;CALL. ALCALA / CALL. SAN MARIANO;572;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Peatón;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;447911;4477376;N;
2025S033375;24/03/2025;19:00:00;AUTOV. M-23, 0 KM 1,700;0;14;MORATALAZ;Caída;Lluvia débil;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;4;Fallecido 24 horas;445725;4473947;N;
2025S033377;24/03/2025;19:40:00;CALL. LAS SANTERAS / CALL. LA HUERTA DE LOS RUEDA;40;19;VICÁLVARO;Colisión lateral;Lluvia débil;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;450037;4471330;N;
2025S033377;24/03/2025;19:40:00;CALL. LAS SANTERAS / CALL. LA HUERTA DE LOS RUEDA;40;19;VICÁLVARO;Colisión lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;450037;4471330;N;
2025S033378;24/03/2025;20:00:00;CUSTA. SAN VICENTE / CALL. BAILEN;1;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439514;4474825;N;
2025S033378;24/03/2025;20:00:00;CUSTA. SAN VICENTE / CALL. BAILEN;1;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439514;4474825;N;
2025S033379;24/03/2025;20:08:00;CALL. VITAL AZA, 58;58;15;CIUDAD LINEAL;Colisión lateral;Lluvia débil;Furgoneta;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;445696;4475982;N;
2025S033379;24/03/2025;20:08:00;CALL. VITAL AZA, 58;58;15;CIUDAD LINEAL;Colisión lateral;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;445696;4475982;N;
2025S033380;24/03/2025;20:00:00;CALL. AGUSTIN DE FOXA, 42;42;5;CHAMARTÍN;Atropello a persona;Se desconoce;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442009;4480300;N;
2025S033380;24/03/2025;20:00:00;CALL. AGUSTIN DE FOXA, 42;42;5;CHAMARTÍN;Atropello a persona;Se desconoce;Turismo;Peatón;Menor de 5 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;442009;4480300;N;
2025S033421;24/03/2025;19:45:00;CALL. CONDADO DE TREVIÑO, 166;44;15;CIUDAD LINEAL;Alcance;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443091;4481179;N;
2025S033421;24/03/2025;19:45:00;CALL. CONDADO DE TREVIÑO, 166;44;15;CIUDAD LINEAL;Alcance;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443091;4481179;N;
2025S033433;24/03/2025;17:40:00;AVDA. MONTE IGUELDO, 6;6;13;PUENTE DE VALLECAS;Alcance;Se desconoce;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443341;4472059;N;
2025S033433;24/03/2025;17:40:00;AVDA. MONTE IGUELDO, 6;6;13;PUENTE DE VALLECAS;Alcance;Se desconoce;Turismo;Conductor;Desconocido;Desconocido;;;443341;4472059;N;
2025S033447;24/03/2025;21:02:00;CALL. PADRE CLARET / CALL. LUIS DE SALAZAR;13;5;CHAMARTÍN;Atropello a persona;Lluvia débil;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;443648;4477577;N;
2025S033447;24/03/2025;21:02:00;CALL. PADRE CLARET / CALL. LUIS DE SALAZAR;13;5;CHAMARTÍN;Atropello a persona;Lluvia débil;Turismo;Peatón;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443648;4477577;N;
2025S033454;24/03/2025;20:45:00;CALL. ATOCHA, 75;75;1;CENTRO;Atropello a persona;Lluvia débil;Autobús;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440732;4473725;N;
2025S033454;24/03/2025;20:45:00;CALL. ATOCHA, 75;75;1;CENTRO;Atropello a persona;Lluvia débil;Autobús;Peatón;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;440732;4473725;S;
2025S033456;24/03/2025;21:15:00;CALL. CONVENIO / CALL. PUERTO DE LA MANO DE HIERRO;25;13;PUENTE DE VALLECAS;Colisión lateral;Lluvia débil;Motocicleta > 125cc;Conductor;De 30 a 34 años;Mujer;;;442939;4471487;N;
2025S033456;24/03/2025;21:15:00;CALL. CONVENIO / CALL. PUERTO DE LA MANO DE HIERRO;25;13;PUENTE DE VALLECAS;Colisión lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;;;442939;4471487;N;
2025S033457;24/03/2025;21:30:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;18;VILLA DE VALLECAS;Colisión lateral;Lluvia débil;Ciclomotor;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448772;4469689;N;
2025S033457;24/03/2025;21:30:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;18;VILLA DE VALLECAS;Colisión lateral;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;448772;4469689;N;
2025S033459;24/03/2025;22:05:00;CALL. FRANCISCO SILVELA, 96;96;5;CHAMARTÍN;Caída;Lluvia débil;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442476;4476626;N;
2025S033472;24/03/2025;23:45:00;CALL. SAN MARIANO / CALL. CIRCE;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;448113;4476942;N;
2025S033472;24/03/2025;23:45:00;CALL. SAN MARIANO / CALL. CIRCE;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;VMU eléctrico;Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;448113;4476942;N;
2025S033478;24/03/2025;22:30:00;CALL. TORREGROSA, 5;5;16;HORTALEZA;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;444982;4480240;N;
2025S033478;24/03/2025;22:30:00;CALL. TORREGROSA, 5;5;16;HORTALEZA;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;444982;4480240;N;
2025S033571;24/03/2025;12:45:00;RONDA. ATOCHA, 31;31;2;ARGANZUELA;Alcance;;Turismo;Conductor;De 50 a 54 años;Hombre;;;440755;4473075;N;
2025S033571;24/03/2025;12:45:00;RONDA. ATOCHA, 31;31;2;ARGANZUELA;Alcance;;Turismo;Conductor;De 55 a 59 años;Hombre;;;440755;4473075;N;
2025S033515;25/03/2025;4:40:00;AVDA. AMERICA, 14;14;4;SALAMANCA;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;;;442714;4476652;S;
2025S033530;25/03/2025;5:55:00;IDB. AVENIDA DE LOS ROSALES / CALL. EUSKALDUNA;0;17;VILLAVERDE;Atropello a animal;;Turismo;Conductor;De 45 a 49 años;Hombre;;;442147;4467546;N;
2025S033531;25/03/2025;6:45:00;AUTOV. M-30,  Cª2 PK 11.500;11XC50;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442267;4471073;N;
2025S033531;25/03/2025;6:45:00;AUTOV. M-30,  Cª2 PK 11.500;11XC50;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442267;4471073;N;
2025S033536;25/03/2025;7:55:00;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;56;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;;;444917;4481333;N;
2025S033536;25/03/2025;7:55:00;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;56;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;444917;4481333;N;
2025S033539;25/03/2025;8:20:00;CALL. ASCAO / CALL. LUIS RUIZ;56;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445851;4475819;N;
2025S033539;25/03/2025;8:20:00;CALL. ASCAO / CALL. LUIS RUIZ;56;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Peatón;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;445851;4475819;N;
2025S033540;25/03/2025;8:30:00;AUTOV. M-30, 06XC90;06XC90;15;CIUDAD LINEAL;Caída;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;444019;4475319;N;
2025S033541;25/03/2025;8:30:00;CALL. CIUDADANIA / CALL. VILLAJOYOSA;14;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;De 70 a 74 años;Mujer;14;Sin asistencia sanitaria;441319;4467566;N;
2025S033541;25/03/2025;8:30:00;CALL. CIUDADANIA / CALL. VILLAJOYOSA;14;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441319;4467566;N;
2025S033541;25/03/2025;8:30:00;CALL. CIUDADANIA / CALL. VILLAJOYOSA;14;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;De 40 a 44 años;Mujer;3;Ingreso superior a 24 horas;441319;4467566;N;
2025S033542;25/03/2025;8:25:00;CALL. TELEMACO, 25;25;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;445798;4477602;N;
2025S033542;25/03/2025;8:25:00;CALL. TELEMACO, 25;25;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;445798;4477602;N;
2025S033543;25/03/2025;8:20:00;CALL. CABELLERA DE BERENICE / CALL. VALLE DE TORANZO;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;432605;4479989;N;
2025S033543;25/03/2025;8:20:00;CALL. CABELLERA DE BERENICE / CALL. VALLE DE TORANZO;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;432605;4479989;N;
2025S033544;25/03/2025;8:25:00;CALL. CASTILLA, 9;9;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440281;4478268;N;
2025S033544;25/03/2025;8:25:00;CALL. CASTILLA, 9;9;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440281;4478268;N;
2025S033546;25/03/2025;8:30:00;CALL. PUENTELARRA / AVDA. SANTA EUGENIA;20;18;VILLA DE VALLECAS;Caída;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448200;4470333;N;
2025S033546;25/03/2025;8:30:00;CALL. PUENTELARRA / AVDA. SANTA EUGENIA;20;18;VILLA DE VALLECAS;Caída;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;448200;4470333;N;
2025S033550;25/03/2025;8:23:00;AVDA. MONFORTE DE LEMOS / CALL. PEDRO RICO;6;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;441380;4481125;N;
2025S033550;25/03/2025;8:23:00;AVDA. MONFORTE DE LEMOS / CALL. PEDRO RICO;6;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;441380;4481125;N;
2025S033565;25/03/2025;7:35:00;AVDA. VEINTICINCO DE SEPTIEMBRE / CALL. PUERTOLLANO;2;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447109;4477038;N;
2025S033565;25/03/2025;7:35:00;AVDA. VEINTICINCO DE SEPTIEMBRE / CALL. PUERTOLLANO;2;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Mujer;;;447109;4477038;N;
2025S033565;25/03/2025;7:35:00;AVDA. VEINTICINCO DE SEPTIEMBRE / CALL. PUERTOLLANO;2;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;447109;4477038;N;
2025S033565;25/03/2025;7:35:00;AVDA. VEINTICINCO DE SEPTIEMBRE / CALL. PUERTOLLANO;2;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;447109;4477038;N;
2025S033566;25/03/2025;9:10:00;CALL. CEA BERMUDEZ, 63;63;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439282;4476735;N;
2025S033567;25/03/2025;9:33:00;AVDA. ALBUFERA / CALL. TRANVIA DE ARGANDA;319;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;446319;4470550;N;
2025S033567;25/03/2025;9:33:00;AVDA. ALBUFERA / CALL. TRANVIA DE ARGANDA;319;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;446319;4470550;N;
